ID,Address,Latitude,Longitude,Points for Mapping,Status,Applicant Submit Date,Issue Date,Business Name,DBA,Permit Type,Permit for Existing Business,Serving/Catering,HACCP Plan,Allergen Awareness Certification Expiration,Anti-Choking Expiration,Food Protection Expiration,Frozen Mix Pasteurized,Frozen Mix Purchased,Frozen Mix Purchased At,Manufacturing Ice Cream,Serving Tobacco,Serving Soft Serve,Serving Milk,Bacteria Testing Lab,Retail Area Size,Number of Seats,Recycling Contractor,Recycling (Containers),Recycling (Cardboard),Recycling (Food Scraps),Recycling (Oil),Recycling (Other),Recycling (Paper),Rubbish Removal Company,Pick Up,Saturday Pick Up,Dumpster Responsibility,Dumpster License Application,Dumpster Count,Grease Removal Company,Extermination Company,Sunday Hours,Monday Hours,Tuesday Hours,Wednesday Hours,Thursday Hours,Friday Hours,Saturday Hours
22546,"344 Huron Ave,  Cambridge, MA 02138",42.3812,-71.138,POINT (-71.137996 42.381162),Complete,10/2/18,10/23/18,NMC Corporation,Full Moon Restaurant,Alcohol,Yes,,No,11/9/21,5/8/99,7/29/20,No,No,n/a,FALSE,,,TRUE,n/a,,80,Save That Stuff,Yes,Yes,No,Yes,n/a,No,Waste Management,,,No,No,,Baker Commodities,Braman Pest,9-2:30 brunch 5-9 dinner,10-2:30 brunch 5-9 dinner,10-2:30 brunch 5-9 dinner,10-2:30 brunch 5-9 dinner,10-2:30 brunch 5-9 dinner,10-2:30 brunch 5-9 dinner,9-2:30 brunch 5-9 dinner
26598,"660 Cambridge St,  Cambridge, MA 02141",42.3719,-71.0876,POINT (-71.087615 42.371927),Complete,11/14/18,11/29/18,Loyal Nine LLC,Loyal Nine,Alcohol,Yes,,Yes,11/15/23,11/27/20,11/12/23,,,,,,,TRUE,,,130,"City of Cambridge, Waster Choice, Green Planet",Yes,Yes,Yes,Yes,None,Yes,Waste Choice,,,No,No,,ATK Waste Removal,Green Planet Pest Control,8am-12am,8am-1am,8am-1am,8am-1am,8am-1am,8am-1am,8am-1am
28311,"1 Bennett St,  Cambridge, MA 02138",42.372,-71.1225,POINT (-71.122511 42.371992),Complete,12/3/18,12/19/18,"Benedetto, Inc",Benedetto,Alcohol,Yes,,No,3/13/19,6/30/19,8/8/17,,,,,,,TRUE,,,225,Republic Services,Yes,Yes,Yes,No,None,Yes,Republic Services,,,Yes,No,,Baker Commodities,Waltham Pest,5:00 PM - 1:00 AM,5:00 PM - 1:00 AM,5:00 PM - 1:00 AM,5:00 PM - 1:00 AM,5:00 PM - 1:00 AM,5:00 PM - 1:00 AM,5:00 PM - 1:00 AM
16802,"325 Main St,  Cambridge, MA 02142",42.3626,-71.087,POINT (-71.08696 42.362619),Complete,6/26/18,6/28/18,Restaurant Associates ,Google/Restaurant Associates,Alcohol,Yes,,No,4/3/23,3/3/20,4/3/23,Yes,Yes,New England Dairy - Cloud Top Yogurt,,,TRUE,TRUE,Lapuck Lab,,375,Charles George,Yes,Yes,Yes,No,no,No,Charles George,,,Yes,No,,Service Pump and Drain,Waltham pest,closed,8:15 am to 2 pm ,8:15 am to 2 pm ,8:15 am to 2 pm ,8:15 am to 2 pm ,8:15 am to 2 pm ,closed
46826,"50 Jfk St,  Cambridge, MA 02138",42.3721,-71.1205,POINT (-71.120456 42.372051),Complete,4/9/19,5/15/19,"Amorino Gelato, LLC",Amorino ,Non Alcohol,Yes,,No,4/11/24,12/31/19,3/22/24,Yes,Yes,France,TRUE,,,TRUE,Metro Lab,,14,Republic Services,Yes,Yes,No,No,no,Yes,Republic Services,,,Yes,No,,Life Cycle Renewable,MD Weaver ,9:00 am- 12:00 am,9:00 am- 12:00 am,9:00 am- 12:00 am,9:00 am- 12:00 am,9:00 am- 1:00 am,9:00 am- 1:00 am,9:00 am- 1:00 am
16421,"9 Brookline St,  Cambridge, MA 02139",42.3638,-71.1017,POINT (-71.101715 42.36378),Complete,6/13/18,6/28/18,Brookline Lunch,Brookline Lunch,Non Alcohol,Yes,,No,6/13/18,6/25/18,6/25/18,,,,,,,TRUE,,,49,BFI,Yes,Yes,No,No,,No,BFI,,,Yes,No,,Self,Greater Boston,6:00am-11:00pm,6:00am-11:00pm,closed,6:00am-11:00pm,6:00am-11:00pm,6:00am-11:00pm,6:00am-11:00pm
22888,"1737 Massachusetts Ave,  Cambridge, MA 02140",42.3844,-71.1193,POINT (-71.11926 42.3844),Complete,9/16/19,12/9/19,"University Wine Shop, Inc",University Wine Shop,Package,,,No,10/31/18,10/31/18,10/31/18,,,,,TRUE,,,,1000,,Save That Stuff,Yes,Yes,No,No,no,Yes,Save That Stuff,,,No,Yes,1,,,12 noon - 6 PM,10 AM - 10:30 PM,10 Am - 10:30 PM,10 AM - 10:30 PM,10 AM - 11 PM,10 AM - 11 PM,10 AM - 11 PM
22880,"1030 Massachusetts Ave,  Cambridge, MA 02139",42.3696,-71.1122,POINT (-71.112205 42.369599),Complete,10/4/18,10/18/18,HK food group 1030 LLC,Waypoint,Alcohol,Yes,,Yes,6/29/22,8/20/20,12/15/19,,,,,,,TRUE,,,135,Save that Stuff,Yes,Yes,No,Yes,None,Yes,Save that Stuff,,,Yes,No,,Newport Biodiesel,Orkin ,10-1am,5pm- 1pm,5pm-1pm,5pm-1pm,5pm-1am,5pm-1am,5pm-1am
16333,"169 Harvard St,  Cambridge, MA 02139",42.3662,-71.0956,POINT (-71.095606 42.366212),Complete,5/15/19,6/11/19,Izzys Restaurant & Sub Shop,Izzy's Restaurant & Sub Shop,Non Alcohol,,,No,12/1/18,12/1/18,1/18/23,,,,,,,,,,30,Republic Waste,Yes,Yes,Yes,Yes,No,Yes,Republic Waste,,,No,No,,American By Product ,A-1 Exterminator,CLOSED,8:00 AM - 9:00 PM,8:00 AM - 9:00 PM,8:00 AM - 9:00 PM,8:00 AM - 9:00 PM,8:00 AM - 9:00 PM,8:00 AM - 9:00 PM
25154,"679 Concord Ave,  Cambridge, MA 02138",42.3904,-71.1504,POINT (-71.150385 42.390385),Complete,10/31/18,11/9/18,Northeast Foods LLC,Burger king #3007,Non Alcohol,Yes,,Yes,5/15/21,7/31/20,1/11/20,Yes,Yes,Burger King ,FALSE,,TRUE,TRUE,moral associaltion,,75,quest,Yes,Yes,Yes,Yes,No,Yes,northside ,,,Yes,Yes,2,windrivver,walsem,6.00 AM - 1.00 AM,6.00 AM - 1.00 AM,6.00 AM - 1.00 AM,6.00 AM - 1.00 AM,6.00 AM - 1.00 AM,6.00 AM - 1.00 AM,6.00 AM - 1.00 AM
43703,"463 Massachusetts Ave,  Cambridge, MA 02139",42.3639,-71.1009,POINT (-71.100893 42.363921),Complete,4/1/19,5/1/19,Chin Management LLC,McDonald's,Non Alcohol,Yes,,No,11/29/22,3/12/20,4/27/21,Yes,Yes,Martin Brower,,,TRUE,TRUE,Morrell Associates,,70,Save That Stuff,No,Yes,No,Yes,N/A,No,"Casella Waste Systems, Inc.",,,No,Yes,1,Baker Commodities,EcoLab,24 Hours,6:00AM-2:00AM,6:00AM-2:00AM,24 Hours,24 Hours,24 Hours,24 Hours
59773,"765 Massachusetts Ave,  Cambridge, MA 02139",42.3666,-71.1055,POINT (-71.105466 42.366638),Complete,6/7/19,11/18/19,"Life Alive Cafe, LLC",Life Alive,Non Alcohol,Yes,TRUE,No,12/19/22,6/30/20,12/11/20,,,,,,,,,,77,Waste Management,Yes,Yes,No,No,N/A,Yes,Waste Management,,,No,No,,Ecolab,Modern Pest Services,10am - 9pm,8am - 10pm,8am - 10pm,8am - 10pm,8am - 10pm,8am - 10pm,8am - 10pm
16630,"181 Massachusetts Ave,  Cambridge, MA 02139",42.361,-71.0959,POINT (-71.095934 42.360994),Complete,6/19/18,6/20/18,Restaurant Associates,Winter Garden Cafe-Green Apron/Rest Assoc,Non Alcohol,Yes,TRUE,No,7/28/21,2/7/18,6/22/21,,,,,,,TRUE,,,250,Save that Stuff,No,Yes,Yes,No,no,No,Save that Stuff,,,Yes,No,,Bakers Commodities,Waltham Chemical,closed,7 am to 4 pm,7 am to 4 pm,7 am to 4 pm,7 am to 4 pm,7 am to 4 pm,closed
18358,"146 Hampshire St,  Cambridge, MA 02139",42.371,-71.0977,POINT (-71.097689 42.370996),Complete,5/3/19,6/20/19,Massachusetts Ave Baptist Church,Project Mana,Non Alcohol,,,No,6/30/19,6/30/19,10/31/19,,,,,,,TRUE,,,0,N/a,Yes,Yes,No,No,N/a,Yes,N/a,,,Yes,No,,N/A,Busy B ,0,5:30,0,0,0,5:30,0
51393,"215 First St,  Cambridge, MA 02142",42.3642,-71.0785,POINT (-71.078544 42.364215),Complete,7/10/19,7/23/19,Plaza Deli INC.,Discovery Cafe,Non Alcohol,Yes,,No,4/12/23,4/9/21,10/27/19,,,,,,,TRUE,,,0,Republic Services,Yes,Yes,No,No,N/A,No,Republic Services ,,,Yes,No,,N/A,Waltham Services,Closed,7AM-2PM,7AM-2PM,7AM-2PM,7AM-2PM,7AM-2PM,Closed
27730,"928 Massachusetts Ave,  Cambridge, MA 02139",42.3685,-71.1092,POINT (-71.109216 42.368472),Complete,11/27/18,11/29/18,Roxtar Foods Limited ,Pammy's ,Alcohol,Yes,,No,9/11/23,8/31/19,11/24/20,No,No,,,,FALSE,TRUE,,,85,"Waste Management, Energy Biodiesel Corp (oil)",Yes,Yes,No,Yes,no ,Yes,Waste Management ,,,No,No,,Energy Biodiesel Corporation ,Pestex,4:30PM - 1AM,4:30PM - 1AM,4:30PM - 1AM,4:30PM - 1AM,4:30PM - 1AM,4:30PM - 1AM,4:30PM - 1AM
16940,"750 Memorial Dr,  Cambridge, MA 02139",42.3582,-71.1152,POINT (-71.115187 42.358184),Complete,6/28/18,7/5/18,starbucks corporation,starbucks coffee #11684,Non Alcohol,Yes,,No,10/5/22,6/28/18,8/15/22,,,,,,,TRUE,,1700,20,jrm hauling,No,Yes,No,No,none,No,jrm hauling,,,Yes,No,,wind river,copesan,530am-830pm,5am-9pm,5am-9pm,5am-9pm,5am-9pm,5am-9pm,530am-930pm
45593,"6 Appian Way,  Cambridge, MA 02138",42.3751,-71.1218,POINT (-71.121763 42.375065),Complete,4/26/19,4/26/19,Rebecca's Cafe Inc,The Commons at Gutman Library,Non Alcohol,Yes,TRUE,No,4/30/21,4/17/21,5/12/19,,,,,,,TRUE,,4000,130,Harvard,Yes,Yes,Yes,Yes,Compost,Yes,Harvard,,,Yes,No,,Wind River,Page Extermination,Closed,7:00 am - 5:00 pm,7:00 am - 5:00 pm,7:00 am - 5:00 pm,7:00 am - 5:00 pm,7:00 am - 5:00 pm,Closed
24767,"1105 Massachusetts Ave,  Cambridge, MA 02138",42.3706,-71.1134,POINT (-71.113419 42.370644),Complete,10/28/18,11/26/18,Sunnywoods Inc,Cilantro Grill,Alcohol,Yes,,No,7/23/19,11/30/19,8/25/19,,,,,,,TRUE,,,60,baker commodities,Yes,Yes,Yes,Yes,nil,Yes,public work,,,Yes,No,,Baker commodities,F & W pest control,11:00am-10:00pm,11:00am-10:00pm,11:00am-10:00pm,11:00am-10:00pm,11:00am-10:00pm,11:00am-11:00pm,11:00am-11:00pm
22501,"2225 Massachusetts Ave,  Cambridge, MA 02140",42.3938,-71.1258,POINT (-71.125793 42.393779),Complete,9/5/19,10/18/19,Pemberton Fruit Orchard Inc,Pemberton Farms,Package,,TRUE,No,9/10/24,11/30/20,11/30/20,,,,,,,TRUE,,2500,,Save That Stuff,Yes,Yes,No,Yes,not applicable,Yes,Casella,,,Yes,Yes,2,Baker Commodity ,F&W,7:00AM-9:00PM,7:00AM-10:00PM,7:00AM-10:00PM,7:00AM-10:00PM,7:00AM-10:00PM,7:00AM-11:00PM,7:00AM-11:00PM
55148,"359 Huron Ave,  Cambridge, MA 02138",42.3813,-71.1385,POINT (-71.1385 42.381327),Complete,10/18/18,10/7/19,Monroe Inc,The Village Kitchen,Non Alcohol,Yes,,No,2/24/21,1/1/21,6/25/23,,,,,,,TRUE,,,16,wm,No,Yes,No,No,no,No,Republic,,,No,No,,N/A,Waltham,9:00am - 9:00pm,8:00am - 10pm,8:00am - 10pm,8:00am - 10pm,8:00am - 10pm,8:00am - 10pm,8:00am - 10pm
21549,"450 Kendall St,  Cambridge, MA 02142",42.3635,-71.0817,POINT (-71.081729 42.363495),Complete,9/19/18,11/28/18,450 Kendall Hospitality Inc.,Glass House,Alcohol,Yes,,No,4/14/21,4/27/20,11/30/20,Yes,Yes,Sysco Foods,,,TRUE,TRUE,Hood,,240,Republic,Yes,Yes,No,Yes,,Yes,Republic Services,,,Yes,No,,Service Pump,Ultrafast Pest Control,11AM-1AM,7AM-1AM,7AM-1AM,7AM-1AM,7AM-1AM,7AM-1AM,11AM-1AM
45133,"2615 Massachusetts Ave,  Cambridge, MA 02140",42.401,-71.1353,POINT (-71.135315 42.401032),Complete,4/19/19,4/22/19,G&G Corp,Alewife Mobil,Retail,Yes,,No,1/1/20,1/1/20,1/1/20,,,,,TRUE,,,,0,0,City,Yes,Yes,No,No,None,Yes,Republic Services,,,No,Yes,1,N/A (NO FOOD SERVICE),Best Pest Control,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM
44372,"455 Main St,  Cambridge, MA 02142",42.363,-71.0896,POINT (-71.089631 42.363046),Complete,6/1/20,6/5/20,SALT CREEK CATERING,SALT CREEK CATERING,Non Alcohol,,TRUE,No,4/11/22,6/20/21,11/4/24,,,,,,,TRUE,,,106,SAVE THAT STUFF,Yes,Yes,No,No,,Yes,REPUBLIC SERVICES,,,Yes,No,,GREASE BUSTERS,NW PEST CONTROL,CLOSED,7:30-2,730-2,730-2,730-2,730-2,CLOSED
26643,"20 Prospect St,  Cambridge, MA 02139",42.3659,-71.1036,POINT (-71.103554 42.365861),Complete,11/24/19,12/9/19,"Coleman Murray, Inc  ",The Field ,Alcohol,,,No,11/23/20,11/17/20,11/23/20,,,,,,,TRUE,,,94,JRM,Yes,Yes,No,Yes,na,Yes,JRM,,,No,Yes,1,CS Ventilation,NW Pest Control,12:00-1:00AM,12:00PM-1:00AM,12:00-1:00AM,12:00pm-1:00AM,12:00PM-2:00AM,12:00pm-2:00AM,12:00pm-2:00AM
48447,"295 Third St,  Cambridge, MA 02142",42.3644,-71.0834,POINT (-71.08338 42.364427),Complete,6/4/19,7/9/19,barismo inc,barismo,Non Alcohol,Yes,,No,6/2/20,5/1/20,9/25/22,,,,,,,TRUE,,,75,El Harvey and son,Yes,Yes,No,No,none,Yes,JRM,,,No,Yes,1,Service and Drain Company,Termix,7am-7am,7am-7am,7am-7am,7am-7am,7am-7am,7am-7am,7am-7am
16764,"1 Matignon Rd,  Cambridge, MA 02140",42.4014,-71.1313,POINT (-71.131338 42.401384),Complete,10/1/19,1/7/20,Robert Lemos,Annemarie's Catering,Non Alcohol,,TRUE,No,7/16/20,5/13/19,1/19/23,,,,FALSE,FALSE,FALSE,TRUE,,,0,city,No,Yes,Yes,Yes,none,Yes,Casella,na,FALSE,Yes,Yes,1,Baker com.,Waltham Cemical,8:00am - 5:00 pm,8:00am - 5:00 pm,8:00am - 5:00 pm,8:00am - 5:00 pm,8:00am - 5:00 pm,8:00am - 5:00 pm,8:00am - 5:00 pm
48856,"100 Cambridgeside Pl,  Cambridge, MA 02141",42.3691,-71.0771,POINT (-71.077148 42.369146),Complete,6/10/19,6/11/19,HH Cambridgeside Food Inc,Charleys Philly Steaks,Non Alcohol,Yes,,No,7/8/21,5/7/21,7/25/21,,,,,,,,,,0,Save that stuff,No,Yes,Yes,Yes,N/a,Yes,Brask ,,,Yes,No,,Wind river,Yankee pest ,11:00am-7:00 Pm,10:00am-9:30pm,10:00am-9:30pm,10:00am-9:30pm,10:00am-9:30pm,10:00-9:30pm,10:00am-9:30pm
29915,"1105 Massachusetts Ave, Unit 1A, Cambridge, MA 02138",42.3709,-71.1137,POINT (-71.113669 42.370851),Complete,12/24/18,1/4/19,Chowdhery Inc.,University Market,Retail,Yes,,No,1/1/22,2/1/21,1/1/22,Yes,Yes,J. Polep,FALSE,TRUE,FALSE,TRUE,J. Polep,100,,N/A,No,No,No,No,N/A,No,1105 Mass Condos,,,Yes,No,,"A & K Waste Systems, Inc.","GENERAL ENVIRONMENTAL SERVICES, INC.",7 AM - 1 AM,7 AM - 1 AM,7 AM - 1 AM,7 AM - 1 AM,7 AM - 1 AM,7 AM - 1 AM,7 AM - 1 AM
16885,"215 Alewife Brook Pkwy,  Cambridge, MA 02138",42.3898,-71.1435,POINT (-71.14351 42.389791),Complete,5/28/19,6/10/19,cvs pharmacy inc,CVS Pharmacy # 1022,Retail,,,No,6/27/18,6/27/18,6/27/18,,,,,,,TRUE,,10891,,jrm hauling,No,Yes,No,No,na,No,jrm hauling,,,No,No,,na,eco lab,open 24 hours,open 24 hours,open 24 hours,open 24 hours,open 24 hours,open 24 hours,open 24 hours
27061,"280 Green St,  Cambridge, MA 02139",42.3646,-71.1041,POINT (-71.104088 42.364637),Complete,11/19/18,12/5/18,Corazon LLC,Green Street,Alcohol,Yes,,No,11/19/18,11/19/18,11/19/18,,,,,,,TRUE,,,160,American By Products,No,No,No,Yes,none,No,Allied Waste Management,,,No,No,,American By Products,Eco Lab,10am-2am,10am-2am,10am-2am,10am-2am,10am-2am,10am-2am,10am-2am
32068,"2067 Massachusetts Ave,  Cambridge, MA 02140",42.3915,-71.1231,POINT (-71.123102 42.391478),Complete,2/18/19,3/8/19,"Gustazo Cuban Cafe, LLC",Gustazo Cuban Kitchen & Bar,Alcohol,No,,No,11/16/21,8/15/20,11/16/21,,,,,,,,,,253,Service managed by building owner,Yes,Yes,Yes,Yes,N/A,Yes,Service managed by building owner,,,Yes,No,,"WESTERN MASS. RENDERING CO., INC.",Service managed by building owner,11am to 1am,11am to 1am,11am to 1am,11am to 1am,11am to 1am,11am to 1am,11am to 1am
53456,"1001 Cambridge St,  Cambridge, MA 02141",42.373,-71.0936,POINT (-71.093565 42.373048),Complete,8/8/19,8/20/19,Sayfs Enterprises,Shell,Retail,Yes,,No,11/30/19,12/31/19,10/28/19,No,Yes,JPolep,FALSE,TRUE,FALSE,TRUE,None,500,,N/A,No,No,No,No,N/A,No,Casella Waste Management,,,No,Yes,1,N/A,N/A,24 hours,24 hours,24 hours,24 hours,24 hours,24 hours,24 hours
46041,"1493 Cambridge St,  Cambridge, MA 02139",42.3744,-71.1044,POINT (-71.104437 42.374425),Complete,5/2/19,5/3/19,"Lori's Gifts, Inc.",Lori's Gifts #260,Retail,Yes,,No,12/31/19,12/31/19,12/31/19,,,,,,,TRUE,,0,,N/A,No,No,No,No,N/A,No,City of Cambridge,,,No,No,,City of Cambridge,City of Cambridge,12:00 PM - 4:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,12:00 PM - 5:00 PM
47325,"130 Fawcett St,  Cambridge, MA 02138",42.3934,-71.1482,POINT (-71.148158 42.39336),Complete,5/21/19,5/23/19,Iggy's Bread Ltd,Iggy's Bread of the World,Bakery,Yes,,No,5/21/24,5/21/19,5/21/21,,,,,,,TRUE,,,,Save That Stuff,Yes,Yes,Yes,Yes,Bread Dough,Yes,Save That Stuff,,,No,Yes,2,Wayne's Drains,Pestex Inc,7:00 AM - 4:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 5:00 PM
62304,"1621 Cambridge St,  Cambridge, MA 02138",42.3749,-71.109,POINT (-71.109047 42.374882),Complete,12/12/19,12/13/19,mona lisa restaurant inc,mona lisa pizza,Non Alcohol,Yes,,Yes,12/30/24,12/30/24,12/30/24,,,,,,,TRUE,,,19,save that stuff,Yes,Yes,Yes,Yes,0,Yes,savet hat stuff,,,Yes,No,,american by prodcas,save that stuff,6am-11pm,6am-11am,6am-11pm,6am-11pm,6am-11pm,6am-11pm,6am-11pm
26221,"292 Massachusetts Ave,  Cambridge, MA 02139",42.3621,-71.0984,POINT (-71.098363 42.362057),Complete,11/9/18,11/15/18,Cheese Pizza LLC,Roxys A4cade,Alcohol,Yes,,No,7/12/21,4/30/19,7/9/20,Yes,Yes,PFG Foods,,,TRUE,TRUE,Trefla Labs,,200,JRM,No,Yes,No,Yes,none,No,JRM,,TRUE,Yes,No,1,American By Products,Orkin,11:00 am - 12:00 pm,11:00 am - 1:00 am ,11:00 am - 1:00 am ,11:00 am - 1:00 am ,11:00 am - 1:00 am ,11:00 am - 2:00 am ,11:00 am - 2:00 am 
16938,"120 Broadway,  Cambridge, MA 02142",42.364,-71.0881,POINT (-71.088075 42.364006),Complete,6/4/19,6/26/19,Starbucks Corporation,Starbucks Coffee #8742,Non Alcohol,,,No,5/5/20,5/31/19,4/6/20,,,,,,,TRUE,,2158,20,jrm hauling,No,Yes,No,No,none,No,jrm hauling,,,Yes,No,,wind river,copesan,530am-830pm,430am-9pm,430am-9pm,430am-9pm,430am-9pm,430am-9pm,530am-830pm
44267,"40 Erie St,  Cambridge, MA 02139",42.3574,-71.1042,POINT (-71.104228 42.357428),Complete,4/6/19,4/13/19,Cakewalk Bakers LLC,Flour Bakery ,Non Alcohol,Yes,,No,3/10/21,12/10/20,9/20/22,,,,,,,TRUE,,2400,45,EOMS,Yes,Yes,Yes,No,EOMS does compost,Yes,EOMS,,,Yes,No,,Service Pumping & Drain ,Pestex,Closed,7am-6pm,7am-6pm,7am-6pm,7am-6pm,7am-6pm,Closed 
45556,"16 Eliot St,  Cambridge, MA 02138",42.372,-71.1215,POINT (-71.121523 42.372031),Complete,4/2/19,4/30/19,"Harvard Square Pancakes, Inc.",IHOP,Non Alcohol,Yes,FALSE,No,3/14/23,1/7/20,6/22/22,,,,FALSE,FALSE,FALSE,TRUE,,,84,Waste Management,Yes,Yes,Yes,Yes,None,Yes,Waste Management ,,TRUE,No,Yes,1,Baker Commodities,EcoLab,7AM-4AM,7AM-4AM,7AM-4AM,7AM-4AM,7AM-4AM,7AM-4AM,7AM-4AM
24621,"1815 Massachusetts Ave,  Cambridge, MA 02140",42.3871,-71.119,POINT (-71.118975 42.387136),Complete,5/28/19,7/30/19,chocho's snack,Chocho's Snack,Retail,,,No,10/29/23,11/30/18,2/19/23,Yes,Yes,wudel international(nancis.com),,,TRUE,TRUE,krueger food laboratries,0,,lesley university,Yes,Yes,Yes,Yes,none,Yes,lesley university,,,Yes,No,,lesley university,lesley university,11am to 9pm,11am to 9pm,11am to 9pm,11am to 9pm,11am to 9pm,11am to 9pm,11am to 9pm
16954,"255 Main St,  Cambridge, MA 02142",42.3625,-71.0852,POINT (-71.085173 42.362497),Complete,6/28/18,6/28/18,"Chipotle Mexican Grill of Colorado, LLC",Chipotle Mexican Grill,Non Alcohol,Yes,,No,9/5/21,7/25/18,3/31/21,,,,,,,TRUE,,,64,RiverRoad Managed,Yes,Yes,No,Yes,N/A,Yes,RiverRoad Managed,,,Yes,No,,RiverRoad Managed,EcoLab,10:45 AM - 10:00PM ,10:45 AM - 10:00PM ,10:45 AM - 10:00PM ,10:45 AM - 10:00PM ,10:45 AM - 10:00PM ,10:45 AM - 10:00PM ,10:45 AM - 10:00PM 
45424,"2344 Massachusetts Ave,  Cambridge, MA 02140",42.396,-71.1289,POINT (-71.128932 42.396008),Complete,4/24/19,4/26/19,"Sweetcream Foods, Inc.",Cafe Luna Catering,Non Alcohol,Yes,TRUE,No,2/28/21,10/26/20,2/24/21,,,,,,,,,,0,Waste Management ,Yes,Yes,Yes,Yes,None,Yes,Waste Management Company,,,No,Yes,2,Service Pumping and Drain Company,EcoSystems Pest Control,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM
25393,"1200 Cambridge St,  Cambridge, MA 02139",42.3732,-71.0973,POINT (-71.09734 42.373176),Complete,11/1/18,11/6/18,"ALMEIDA CAFE,INC",CASA PORTUGAL,Alcohol,Yes,,Yes,10/4/21,2/28/19,11/15/20,,,,,,,TRUE,,,49,"baker commdities, inc",Yes,Yes,Yes,Yes,waste management,Yes,waste management,,,Yes,No,,"baker commdities,inc","Page exterminating, inc",12.00 pm - 10.00 pm,11.30 am - 10.00 pm,11.30 am - 10.00 pm,11.30 am - 10.00 pm,11.30 am - 10.00 pm,11.30 am - 11.00 pm,11.30 am - 11.00 pm
45522,"280 Rindge Ave,  Cambridge, MA 02140",42.3935,-71.1353,POINT (-71.135318 42.393525),Complete,4/18/19,4/29/19,community action agency of somerville,Head Start,Non Alcohol,Yes,FALSE,No,5/19/21,8/20/19,9/12/22,,,,FALSE,FALSE,FALSE,TRUE,,,40,city of cambridge,Yes,Yes,No,No,n/a,Yes,city of cambridge,,,No,No,,n/a,A-1 exterminators,closed,7:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am- 6:00 pm,7:00 am-6:00 pm,7:00 am -6:00 pm,closed
17699,"36 Jfk St,  Cambridge, MA 02138",42.3727,-71.1199,POINT (-71.119871 42.372747),Complete,7/19/18,8/7/18,Sarkar International Inc.,Chutneys,Non Alcohol,Yes,,No,9/20/18,7/20/18,9/9/20,,,,,,,TRUE,,,22,landlord,No,No,No,No,landlord,No,Republic,,,Yes,No,,Food Grease Trappers,F&W Pest Control,9AM -11:59PM,9AM -11:59PM,9AM -11:59PM,9AM -11:59PM,9AM -11:59PM,9AM -11:59PM,9AM -11:59PM
47741,"32 Vassar St,  Cambridge, MA 02142",42.3617,-71.0913,POINT (-71.09134 42.361744),Complete,5/24/19,7/8/19,Massachusetts Institute of Technology,Forbes Cafe,Non Alcohol,Yes,,No,11/10/23,5/7/21,3/15/21,,,,,,,TRUE,,,97,Casella Waste Systems,Yes,Yes,Yes,Yes,n/a,Yes,Casella Waste Systems,,,No,No,,Newport Biodiesel,EHS Pest Services,Closed,10 am to 3 pm,10 am to 3 pm,10 am to 3 pm,10 am to 3 pm,10 am to 3 pm,Closed
21967,"575 Memorial Dr,  Cambridge, MA 02139",42.3542,-71.1053,POINT (-71.105316 42.354237),Complete,9/25/18,9/26/18,HYATT REGENCY CAMBRIDGE,OUR PLACE,Alcohol,Yes,FALSE,No,9/17/21,9/18/19,7/30/23,,,,,,,TRUE,,,60,WASTE MANAGEMENT,Yes,Yes,No,Yes,N/A,Yes,WASTE MANAGEMENT,,,No,No,,RESTAURANT TECHNOLOGIES,ECOLAB,0600-2200,0600-2200,0600-2200,0600-2200,0600-2200,0600-2200,0600-2200
56974,"75 Binney St,  Cambridge, MA 02142",42.3658,-71.0805,POINT (-71.080507 42.365788),Complete,9/25/19,10/15/19,Catalyst Cafe,Catalyst Cafe ,Non Alcohol,Yes,TRUE,No,9/25/19,9/25/19,9/25/19,,,,FALSE,FALSE,FALSE,TRUE,,,43,na,Yes,Yes,No,Yes,na,Yes,Casella,,,Yes,No,,Service Pump & Drain,JP Pest,closed,7am-4pm,7am-4pm,7am-4pm,7am4pm,7am-4pm,closed
46822,"100 Kirkland St, Unit 100, Cambridge, MA 02138",42.378,-71.1073,POINT (-71.107297 42.377994),Complete,5/14/19,5/14/19,Camberville Coffee Roasters LLC,Broadsheet Coffee Roasters,Non Alcohol,Yes,,No,6/17/22,6/22/19,9/8/21,,,,,,,TRUE,,,40,Republic Services (through Savenor's),No,Yes,No,No,N/a,Yes,Republic Services (we don't have dumpsters - we pay Savenor's to use theirs in our shared courtyard),,,Yes,No,,Drain Remedy,Green Planet,7am-9pm,6am-9pm,6am-9pm,6am-9pm,6am-9pm,6am-9pm,7am-9pm
